id,ticker,strike,expiry,price,size,date
1028292,AAPL,125,2024-06-21,0.42,100,2024-01-18
1028293,AAPL,130,2024-06-21,0.53,100,2024-01-18
1028294,AAPL,135,2024-06-21,0.66,100,2024-01-18
1028295,AAPL,140,2024-06-21,0.83,100,2024-01-18
1028296,AAPL,145,2024-06-21,1.05,100,2024-01-18
1028297,AAPL,150,2024-06-21,1.36,100,2024-01-18
1028298,AAPL,155,2024-06-21,1.73,100,2024-01-18
1028299,AAPL,160,2024-06-21,2.23,100,2024-01-18
1028300,AAPL,165,2024-06-21,2.87,100,2024-01-18
1028301,AAPL,170,2024-06-21,3.7,100,2024-01-18
1028302,AAPL,175,2024-06-21,4.75,100,2024-01-18
1028303,AAPL,180,2024-06-21,6.1,100,2024-01-18
1028304,AAPL,185,2024-06-21,7.7,100,2024-01-18
1028305,AAPL,190,2024-06-21,9.7,100,2024-01-18
1028306,AAPL,195,2024-06-21,12.15,100,2024-01-18
1028307,AAPL,200,2024-06-21,15.15,100,2024-01-18
1028308,AAPL,205,2024-06-21,18.85,100,2024-01-18
1028309,AAPL,210,2024-06-21,23.1,100,2024-01-18
1028310,AAPL,215,2024-06-21,27,100,2024-01-18
1028311,AAPL,220,2024-06-21,32.55,100,2024-01-18
1028312,AAPL,225,2024-06-21,36.8,100,2024-01-18
1028313,AAPL,230,2024-06-21,42.25,100,2024-01-18
1028314,AAPL,235,2024-06-21,47.3,100,2024-01-18
1028315,AAPL,240,2024-06-21,52.4,100,2024-01-18
1028316,AAPL,245,2024-06-21,57.65,100,2024-01-18
1028317,AAPL,250,2024-06-21,61.9,100,2024-01-18
1028318,AAPL,255,2024-06-21,66.85,100,2024-01-18
1028319,AAPL,260,2024-06-21,72.35,100,2024-01-18
1028320,AAPL,265,2024-06-21,77.3,100,2024-01-18
1028321,AAPL,270,2024-06-21,81.8,100,2024-01-18
1028322,AAPL,275,2024-06-21,87.2,100,2024-01-18
1028323,AAPL,280,2024-06-21,91.8,100,2024-01-18
1028387,AAPL,120,2024-01-19,0.01,100,2024-01-18
1028388,AAPL,125,2024-01-19,0.01,100,2024-01-18
1028389,AAPL,130,2024-01-19,0.01,100,2024-01-18
1028390,AAPL,135,2024-01-19,0.01,100,2024-01-18
1028391,AAPL,140,2024-01-19,0.01,100,2024-01-18
1028392,AAPL,145,2024-01-19,0.01,100,2024-01-18
1028393,AAPL,150,2024-01-19,0.01,100,2024-01-18
1028394,AAPL,155,2024-01-19,0.01,100,2024-01-18
1028395,AAPL,160,2024-01-19,0.01,100,2024-01-18
1028396,AAPL,165,2024-01-19,0.01,100,2024-01-18
1028397,AAPL,170,2024-01-19,0.01,100,2024-01-18
1028398,AAPL,175,2024-01-19,0.02,100,2024-01-18
1028399,AAPL,180,2024-01-19,0.02,100,2024-01-18
1028400,AAPL,185,2024-01-19,0.08,100,2024-01-18
1028401,AAPL,190,2024-01-19,1.75,100,2024-01-18
1028402,AAPL,195,2024-01-19,6.9,100,2024-01-18
1028403,AAPL,200,2024-01-19,11.95,100,2024-01-18
1028404,AAPL,205,2024-01-19,16.8,100,2024-01-18
1028405,AAPL,210,2024-01-19,21.8,100,2024-01-18
1028406,AAPL,215,2024-01-19,26.85,100,2024-01-18
1028407,AAPL,220,2024-01-19,31.65,100,2024-01-18
1028408,AAPL,225,2024-01-19,36.65,100,2024-01-18
1028409,AAPL,230,2024-01-19,41.65,100,2024-01-18
1028410,AAPL,235,2024-01-19,46.65,100,2024-01-18
1028411,AAPL,240,2024-01-19,51.8,100,2024-01-18
1028412,AAPL,245,2024-01-19,56.8,100,2024-01-18
1028413,AAPL,250,2024-01-19,61.8,100,2024-01-18
1028414,AAPL,255,2024-01-19,66.8,100,2024-01-18
1028415,AAPL,260,2024-01-19,71.8,100,2024-01-18
1028416,AAPL,265,2024-01-19,76.8,100,2024-01-18
1028417,AAPL,270,2024-01-19,81.7,100,2024-01-18
1028418,AAPL,275,2024-01-19,86.8,100,2024-01-18
1028419,AAPL,280,2024-01-19,91.8,100,2024-01-18
1028420,AAPL,120,2024-01-26,0.01,100,2024-01-18
1028421,AAPL,125,2024-01-26,0.01,100,2024-01-18
1028422,AAPL,130,2024-01-26,0.01,100,2024-01-18
1028423,AAPL,135,2024-01-26,0.01,100,2024-01-18
1028424,AAPL,140,2024-01-26,0.01,100,2024-01-18
1028425,AAPL,145,2024-01-26,0.01,100,2024-01-18
1028426,AAPL,150,2024-01-26,0.02,100,2024-01-18
1028427,AAPL,155,2024-01-26,0.02,100,2024-01-18
1028428,AAPL,160,2024-01-26,0.03,100,2024-01-18
1028429,AAPL,165,2024-01-26,0.04,100,2024-01-18
1028430,AAPL,170,2024-01-26,0.05,100,2024-01-18
1028431,AAPL,175,2024-01-26,0.08,100,2024-01-18
1028432,AAPL,180,2024-01-26,0.2,100,2024-01-18
1028433,AAPL,185,2024-01-26,0.78,100,2024-01-18
1028434,AAPL,190,2024-01-26,2.78,100,2024-01-18
1028435,AAPL,195,2024-01-26,6.7,100,2024-01-18
1028436,AAPL,200,2024-01-26,11.65,100,2024-01-18
1028437,AAPL,205,2024-01-26,16.75,100,2024-01-18
1028438,AAPL,210,2024-01-26,21.75,100,2024-01-18
1028439,AAPL,215,2024-01-26,26.65,100,2024-01-18
1028440,AAPL,220,2024-01-26,31.65,100,2024-01-18
1028441,AAPL,225,2024-01-26,36.65,100,2024-01-18
1028442,AAPL,230,2024-01-26,41.65,100,2024-01-18
1028443,AAPL,235,2024-01-26,46.65,100,2024-01-18
1028444,AAPL,240,2024-01-26,51.65,100,2024-01-18
1028445,AAPL,245,2024-01-26,56.65,100,2024-01-18
1028446,AAPL,250,2024-01-26,61.65,100,2024-01-18
1028447,AAPL,255,2024-01-26,66.65,100,2024-01-18
1028448,AAPL,260,2024-01-26,71.65,100,2024-01-18
1028449,AAPL,265,2024-01-26,76.65,100,2024-01-18
1028480,AAPL,120,2024-08-16,0.58,100,2024-01-18
1028481,AAPL,125,2024-08-16,0.7,100,2024-01-18
1028482,AAPL,130,2024-08-16,0.87,100,2024-01-18
1028483,AAPL,135,2024-08-16,1.06,100,2024-01-18
1028484,AAPL,140,2024-08-16,1.32,100,2024-01-18
1028485,AAPL,145,2024-08-16,1.63,100,2024-01-18
1028486,AAPL,150,2024-08-16,2.04,100,2024-01-18
1028487,AAPL,155,2024-08-16,2.54,100,2024-01-18
1028488,AAPL,160,2024-08-16,3.2,100,2024-01-18
1028489,AAPL,165,2024-08-16,3.95,100,2024-01-18
1028490,AAPL,170,2024-08-16,4.95,100,2024-01-18
1028491,AAPL,175,2024-08-16,6.1,100,2024-01-18
1028492,AAPL,180,2024-08-16,7.5,100,2024-01-18
1028493,AAPL,185,2024-08-16,9.2,100,2024-01-18
1028494,AAPL,190,2024-08-16,11.15,100,2024-01-18
1028495,AAPL,195,2024-08-16,13.65,100,2024-01-18
1028496,AAPL,200,2024-08-16,16.9,100,2024-01-18
1028497,AAPL,205,2024-08-16,19.65,100,2024-01-18
1028498,AAPL,210,2024-08-16,23.75,100,2024-01-18
1028499,AAPL,215,2024-08-16,27.5,100,2024-01-18
1028500,AAPL,220,2024-08-16,32.95,100,2024-01-18
1028501,AAPL,225,2024-08-16,37.95,100,2024-01-18
1028502,AAPL,230,2024-08-16,42.85,100,2024-01-18
1028503,AAPL,235,2024-08-16,47.85,100,2024-01-18
1028504,AAPL,240,2024-08-16,53.15,100,2024-01-18
1028505,AAPL,245,2024-08-16,57.75,100,2024-01-18
1028506,AAPL,250,2024-08-16,62.55,100,2024-01-18
1028507,AAPL,260,2024-08-16,72.65,100,2024-01-18
1028508,AAPL,270,2024-08-16,83.05,100,2024-01-18
1028509,AAPL,280,2024-08-16,93.05,100,2024-01-18
1028542,AAPL,120,2024-09-20,0.7,100,2024-01-18
1028543,AAPL,125,2024-09-20,0.86,100,2024-01-18
1028544,AAPL,130,2024-09-20,1.05,100,2024-01-18
1028545,AAPL,135,2024-09-20,1.28,100,2024-01-18
1028546,AAPL,140,2024-09-20,1.58,100,2024-01-18
1028547,AAPL,145,2024-09-20,2.03,100,2024-01-18
1028548,AAPL,150,2024-09-20,2.43,100,2024-01-18
1028549,AAPL,155,2024-09-20,3,100,2024-01-18
1028550,AAPL,160,2024-09-20,3.7,100,2024-01-18
1028551,AAPL,165,2024-09-20,4.55,100,2024-01-18
1028552,AAPL,170,2024-09-20,5.5,100,2024-01-18
1028553,AAPL,175,2024-09-20,6.75,100,2024-01-18
1028554,AAPL,180,2024-09-20,8.2,100,2024-01-18
1028555,AAPL,185,2024-09-20,9.9,100,2024-01-18
1028556,AAPL,190,2024-09-20,11.85,100,2024-01-18
1028557,AAPL,195,2024-09-20,14.2,100,2024-01-18
1028558,AAPL,200,2024-09-20,17.1,100,2024-01-18
1028559,AAPL,205,2024-09-20,21,100,2024-01-18
1028560,AAPL,210,2024-09-20,24.4,100,2024-01-18
1028561,AAPL,215,2024-09-20,28.95,100,2024-01-18
1028562,AAPL,220,2024-09-20,33.2,100,2024-01-18
1028563,AAPL,225,2024-09-20,37.7,100,2024-01-18
1028564,AAPL,230,2024-09-20,42.65,100,2024-01-18
1028565,AAPL,235,2024-09-20,47.6,100,2024-01-18
1028566,AAPL,240,2024-09-20,52.15,100,2024-01-18
1028567,AAPL,245,2024-09-20,57.8,100,2024-01-18
1028568,AAPL,250,2024-09-20,62.2,100,2024-01-18
1028569,AAPL,255,2024-09-20,67.85,100,2024-01-18
1028570,AAPL,260,2024-09-20,72.75,100,2024-01-18
1028571,AAPL,265,2024-09-20,77.65,100,2024-01-18
1028572,AAPL,270,2024-09-20,82.1,100,2024-01-18
1028573,AAPL,280,2024-09-20,92.65,100,2024-01-18
1028637,AAPL,120,2024-01-19,0.01,100,2024-01-18
1028638,AAPL,125,2024-01-19,0.01,100,2024-01-18
1028639,AAPL,130,2024-01-19,0.01,100,2024-01-18
1028640,AAPL,135,2024-01-19,0.01,100,2024-01-18
1028641,AAPL,140,2024-01-19,0.01,100,2024-01-18
1028642,AAPL,145,2024-01-19,0.01,100,2024-01-18
1028643,AAPL,150,2024-01-19,0.01,100,2024-01-18
1028644,AAPL,155,2024-01-19,0.01,100,2024-01-18
1028645,AAPL,160,2024-01-19,0.01,100,2024-01-18
1028646,AAPL,165,2024-01-19,0.01,100,2024-01-18
1028647,AAPL,170,2024-01-19,0.01,100,2024-01-18
1028648,AAPL,175,2024-01-19,0.02,100,2024-01-18
1028649,AAPL,180,2024-01-19,0.02,100,2024-01-18
1028650,AAPL,185,2024-01-19,0.08,100,2024-01-18
1028651,AAPL,190,2024-01-19,1.75,100,2024-01-18
1028652,AAPL,195,2024-01-19,6.9,100,2024-01-18
1028653,AAPL,200,2024-01-19,11.95,100,2024-01-18
1028654,AAPL,205,2024-01-19,16.8,100,2024-01-18
1028655,AAPL,210,2024-01-19,21.8,100,2024-01-18
1028656,AAPL,215,2024-01-19,26.85,100,2024-01-18
1028657,AAPL,220,2024-01-19,31.65,100,2024-01-18
1028658,AAPL,225,2024-01-19,36.65,100,2024-01-18
1028659,AAPL,230,2024-01-19,41.65,100,2024-01-18
1028660,AAPL,235,2024-01-19,46.65,100,2024-01-18
1028661,AAPL,240,2024-01-19,51.8,100,2024-01-18
1028662,AAPL,245,2024-01-19,56.8,100,2024-01-18
1028663,AAPL,250,2024-01-19,61.8,100,2024-01-18
1028664,AAPL,255,2024-01-19,66.8,100,2024-01-18
1028665,AAPL,260,2024-01-19,71.8,100,2024-01-18
1028666,AAPL,265,2024-01-19,76.8,100,2024-01-18
1028667,AAPL,270,2024-01-19,81.7,100,2024-01-18
1028668,AAPL,275,2024-01-19,86.8,100,2024-01-18
1028669,AAPL,280,2024-01-19,91.8,100,2024-01-18
1028670,AAPL,120,2024-01-26,0.01,100,2024-01-18
1028671,AAPL,125,2024-01-26,0.01,100,2024-01-18
1028672,AAPL,130,2024-01-26,0.01,100,2024-01-18
1028673,AAPL,135,2024-01-26,0.01,100,2024-01-18
1028674,AAPL,140,2024-01-26,0.01,100,2024-01-18
1028675,AAPL,145,2024-01-26,0.01,100,2024-01-18
1028676,AAPL,150,2024-01-26,0.02,100,2024-01-18
1028677,AAPL,155,2024-01-26,0.02,100,2024-01-18
1028678,AAPL,160,2024-01-26,0.03,100,2024-01-18
1028679,AAPL,165,2024-01-26,0.04,100,2024-01-18
1028680,AAPL,170,2024-01-26,0.05,100,2024-01-18
1028681,AAPL,175,2024-01-26,0.08,100,2024-01-18
1028682,AAPL,180,2024-01-26,0.2,100,2024-01-18
1028683,AAPL,185,2024-01-26,0.78,100,2024-01-18
1028684,AAPL,190,2024-01-26,2.78,100,2024-01-18
1028685,AAPL,195,2024-01-26,6.7,100,2024-01-18
1028686,AAPL,200,2024-01-26,11.65,100,2024-01-18
1028687,AAPL,205,2024-01-26,16.75,100,2024-01-18
1028688,AAPL,210,2024-01-26,21.75,100,2024-01-18
1028689,AAPL,215,2024-01-26,26.65,100,2024-01-18
1028690,AAPL,220,2024-01-26,31.65,100,2024-01-18
1028691,AAPL,225,2024-01-26,36.65,100,2024-01-18
1028692,AAPL,230,2024-01-26,41.65,100,2024-01-18
1028693,AAPL,235,2024-01-26,46.65,100,2024-01-18
1028694,AAPL,240,2024-01-26,51.65,100,2024-01-18
1028695,AAPL,245,2024-01-26,56.65,100,2024-01-18
1028696,AAPL,250,2024-01-26,61.65,100,2024-01-18
1028697,AAPL,255,2024-01-26,66.65,100,2024-01-18
1028698,AAPL,260,2024-01-26,71.65,100,2024-01-18
1028699,AAPL,265,2024-01-26,76.65,100,2024-01-18
1028823,AAPL,120,2024-02-02,0.02,100,2024-01-18
1028824,AAPL,125,2024-02-02,0.02,100,2024-01-18
1028825,AAPL,130,2024-02-02,0.02,100,2024-01-18
1028826,AAPL,135,2024-02-02,0.02,100,2024-01-18
1028827,AAPL,140,2024-02-02,0.03,100,2024-01-18
1028828,AAPL,145,2024-02-02,0.04,100,2024-01-18
1028829,AAPL,150,2024-02-02,0.06,100,2024-01-18
1028830,AAPL,155,2024-02-02,0.07,100,2024-01-18
1028831,AAPL,160,2024-02-02,0.1,100,2024-01-18
1028832,AAPL,165,2024-02-02,0.15,100,2024-01-18
1028833,AAPL,170,2024-02-02,0.26,100,2024-01-18
1028834,AAPL,175,2024-02-02,0.54,100,2024-01-18
1028835,AAPL,180,2024-02-02,1.19,100,2024-01-18
1028836,AAPL,185,2024-02-02,2.46,100,2024-01-18
1028837,AAPL,190,2024-02-02,4.65,100,2024-01-18
1028838,AAPL,195,2024-02-02,7.75,100,2024-01-18
1028839,AAPL,200,2024-02-02,11.75,100,2024-01-18
1028840,AAPL,205,2024-02-02,16.85,100,2024-01-18
1028841,AAPL,210,2024-02-02,21.75,100,2024-01-18
1028842,AAPL,215,2024-02-02,26.85,100,2024-01-18
1028843,AAPL,220,2024-02-02,31.8,100,2024-01-18
1028844,AAPL,225,2024-02-02,36.8,100,2024-01-18
1028845,AAPL,230,2024-02-02,41.8,100,2024-01-18
1028846,AAPL,235,2024-02-02,46.75,100,2024-01-18
1028847,AAPL,240,2024-02-02,51.85,100,2024-01-18
1028848,AAPL,245,2024-02-02,56.8,100,2024-01-18
1028849,AAPL,250,2024-02-02,61.8,100,2024-01-18
1028850,AAPL,255,2024-02-02,66.8,100,2024-01-18
1028851,AAPL,260,2024-02-02,71.8,100,2024-01-18
1028852,AAPL,265,2024-02-02,76.75,100,2024-01-18
1028853,AAPL,120,2024-02-09,0.02,100,2024-01-18
1028854,AAPL,125,2024-02-09,0.03,100,2024-01-18
1028855,AAPL,130,2024-02-09,0.03,100,2024-01-18
1028856,AAPL,135,2024-02-09,0.04,100,2024-01-18
1028857,AAPL,140,2024-02-09,0.05,100,2024-01-18
1028858,AAPL,145,2024-02-09,0.06,100,2024-01-18
1028859,AAPL,150,2024-02-09,0.08,100,2024-01-18
1028860,AAPL,155,2024-02-09,0.12,100,2024-01-18
1028861,AAPL,160,2024-02-09,0.16,100,2024-01-18
1028862,AAPL,165,2024-02-09,0.25,100,2024-01-18
1028863,AAPL,170,2024-02-09,0.43,100,2024-01-18
1028864,AAPL,175,2024-02-09,0.8,100,2024-01-18
1028865,AAPL,180,2024-02-09,1.56,100,2024-01-18
1028866,AAPL,185,2024-02-09,2.9,100,2024-01-18
1028867,AAPL,190,2024-02-09,5.05,100,2024-01-18
1028868,AAPL,195,2024-02-09,8.1,100,2024-01-18
1028869,AAPL,200,2024-02-09,12,100,2024-01-18
1028870,AAPL,205,2024-02-09,16.75,100,2024-01-18
1028871,AAPL,210,2024-02-09,21.75,100,2024-01-18
1028872,AAPL,215,2024-02-09,26.75,100,2024-01-18
1028873,AAPL,220,2024-02-09,31.75,100,2024-01-18
1028874,AAPL,225,2024-02-09,36.7,100,2024-01-18
1028875,AAPL,230,2024-02-09,41.75,100,2024-01-18
1028876,AAPL,235,2024-02-09,47.35,100,2024-01-18
1028877,AAPL,240,2024-02-09,51.7,100,2024-01-18
1028878,AAPL,245,2024-02-09,56.75,100,2024-01-18
1028879,AAPL,250,2024-02-09,62.1,100,2024-01-18
1028880,AAPL,255,2024-02-09,67.3,100,2024-01-18
1028881,AAPL,260,2024-02-09,72.3,100,2024-01-18
1028882,AAPL,265,2024-02-09,76.75,100,2024-01-18
1028883,AAPL,120,2024-02-16,0.03,100,2024-01-18
1028884,AAPL,125,2024-02-16,0.04,100,2024-01-18
1028885,AAPL,130,2024-02-16,0.05,100,2024-01-18
1028886,AAPL,135,2024-02-16,0.06,100,2024-01-18
1028887,AAPL,140,2024-02-16,0.07,100,2024-01-18
1028888,AAPL,145,2024-02-16,0.1,100,2024-01-18
1028889,AAPL,150,2024-02-16,0.12,100,2024-01-18
1028890,AAPL,155,2024-02-16,0.17,100,2024-01-18
1028891,AAPL,160,2024-02-16,0.23,100,2024-01-18
1028892,AAPL,165,2024-02-16,0.35,100,2024-01-18
1028893,AAPL,170,2024-02-16,0.59,100,2024-01-18
1028894,AAPL,175,2024-02-16,1.04,100,2024-01-18
1028895,AAPL,180,2024-02-16,1.86,100,2024-01-18
1028896,AAPL,185,2024-02-16,3.25,100,2024-01-18
1028897,AAPL,190,2024-02-16,5.35,100,2024-01-18
1028898,AAPL,195,2024-02-16,8.3,100,2024-01-18
1028899,AAPL,200,2024-02-16,12.2,100,2024-01-18
1028900,AAPL,205,2024-02-16,16.8,100,2024-01-18
1028901,AAPL,210,2024-02-16,21.75,100,2024-01-18
1028902,AAPL,215,2024-02-16,26.75,100,2024-01-18
1028903,AAPL,220,2024-02-16,31.75,100,2024-01-18
1028904,AAPL,225,2024-02-16,36.7,100,2024-01-18
1028905,AAPL,230,2024-02-16,41.75,100,2024-01-18
1028906,AAPL,235,2024-02-16,46.8,100,2024-01-18
1028907,AAPL,240,2024-02-16,51.8,100,2024-01-18
1028908,AAPL,245,2024-02-16,56.75,100,2024-01-18
1028909,AAPL,250,2024-02-16,61.75,100,2024-01-18
1028910,AAPL,255,2024-02-16,66.75,100,2024-01-18
1028911,AAPL,260,2024-02-16,71.8,100,2024-01-18
1028912,AAPL,265,2024-02-16,76.75,100,2024-01-18
1028913,AAPL,270,2024-02-16,81.75,100,2024-01-18
1028914,AAPL,275,2024-02-16,86.75,100,2024-01-18
1028915,AAPL,280,2024-02-16,91.75,100,2024-01-18
1028916,AAPL,120,2024-02-23,0.04,100,2024-01-18
1028917,AAPL,125,2024-02-23,0.05,100,2024-01-18
1028918,AAPL,130,2024-02-23,0.05,100,2024-01-18
1028919,AAPL,135,2024-02-23,0.08,100,2024-01-18
1028920,AAPL,140,2024-02-23,0.09,100,2024-01-18
1028921,AAPL,145,2024-02-23,0.12,100,2024-01-18
1028922,AAPL,150,2024-02-23,0.15,100,2024-01-18
1028923,AAPL,155,2024-02-23,0.2,100,2024-01-18
1028924,AAPL,160,2024-02-23,0.29,100,2024-01-18
1028925,AAPL,165,2024-02-23,0.43,100,2024-01-18
1028926,AAPL,170,2024-02-23,0.71,100,2024-01-18
1028927,AAPL,175,2024-02-23,1.2,100,2024-01-18
1028928,AAPL,180,2024-02-23,2.07,100,2024-01-18
1028929,AAPL,185,2024-02-23,3.5,100,2024-01-18
1028930,AAPL,190,2024-02-23,5.6,100,2024-01-18
1028931,AAPL,195,2024-02-23,8.55,100,2024-01-18
1028932,AAPL,200,2024-02-23,12.35,100,2024-01-18
1028933,AAPL,205,2024-02-23,16.85,100,2024-01-18
1028934,AAPL,210,2024-02-23,21.85,100,2024-01-18
1028935,AAPL,215,2024-02-23,26.8,100,2024-01-18
1028936,AAPL,220,2024-02-23,31.75,100,2024-01-18
1028937,AAPL,225,2024-02-23,36.8,100,2024-01-18
1028938,AAPL,230,2024-02-23,41.8,100,2024-01-18
1028939,AAPL,235,2024-02-23,46.8,100,2024-01-18
1028940,AAPL,240,2024-02-23,51.75,100,2024-01-18
1028941,AAPL,245,2024-02-23,56.8,100,2024-01-18
1028942,AAPL,250,2024-02-23,61.8,100,2024-01-18
1028943,AAPL,255,2024-02-23,66.8,100,2024-01-18
1028944,AAPL,260,2024-02-23,71.8,100,2024-01-18
1028945,AAPL,265,2024-02-23,76.8,100,2024-01-18
1029009,AAPL,120,2024-03-01,0.05,100,2024-01-18
1029010,AAPL,125,2024-03-01,0.05,100,2024-01-18
1029011,AAPL,130,2024-03-01,0.1,100,2024-01-18
1029012,AAPL,135,2024-03-01,0.1,100,2024-01-18
1029013,AAPL,140,2024-03-01,0.12,100,2024-01-18
1029014,AAPL,145,2024-03-01,0.15,100,2024-01-18
1029015,AAPL,150,2024-03-01,0.19,100,2024-01-18
1029016,AAPL,155,2024-03-01,0.26,100,2024-01-18
1029017,AAPL,160,2024-03-01,0.37,100,2024-01-18
1029018,AAPL,165,2024-03-01,0.55,100,2024-01-18
1029019,AAPL,170,2024-03-01,0.87,100,2024-01-18
1029020,AAPL,175,2024-03-01,1.42,100,2024-01-18
1029021,AAPL,180,2024-03-01,2.33,100,2024-01-18
1029022,AAPL,185,2024-03-01,3.8,100,2024-01-18
1029023,AAPL,190,2024-03-01,5.85,100,2024-01-18
1029024,AAPL,195,2024-03-01,8.8,100,2024-01-18
1029025,AAPL,200,2024-03-01,12.5,100,2024-01-18
1029026,AAPL,205,2024-03-01,16.85,100,2024-01-18
1029027,AAPL,210,2024-03-01,22.35,100,2024-01-18
1029028,AAPL,215,2024-03-01,26.7,100,2024-01-18
1029029,AAPL,220,2024-03-01,31.7,100,2024-01-18
1029030,AAPL,225,2024-03-01,36.7,100,2024-01-18
1029031,AAPL,230,2024-03-01,41.7,100,2024-01-18
1029032,AAPL,235,2024-03-01,46.7,100,2024-01-18
1029033,AAPL,240,2024-03-01,51.7,100,2024-01-18
1029034,AAPL,245,2024-03-01,56.85,100,2024-01-18
1029035,AAPL,250,2024-03-01,61.7,100,2024-01-18
1029036,AAPL,255,2024-03-01,66.7,100,2024-01-18
1029037,AAPL,260,2024-03-01,71.7,100,2024-01-18
1029038,AAPL,265,2024-03-01,76.65,100,2024-01-18
1029039,AAPL,120,2024-03-15,0.07,100,2024-01-18
1029040,AAPL,125,2024-03-15,0.09,100,2024-01-18
1029041,AAPL,130,2024-03-15,0.11,100,2024-01-18
1029042,AAPL,135,2024-03-15,0.14,100,2024-01-18
1029043,AAPL,140,2024-03-15,0.18,100,2024-01-18
1029044,AAPL,145,2024-03-15,0.23,100,2024-01-18
1029045,AAPL,150,2024-03-15,0.3,100,2024-01-18
1029046,AAPL,155,2024-03-15,0.4,100,2024-01-18
1029047,AAPL,160,2024-03-15,0.56,100,2024-01-18
1029048,AAPL,165,2024-03-15,0.81,100,2024-01-18
1029049,AAPL,170,2024-03-15,1.21,100,2024-01-18
1029050,AAPL,175,2024-03-15,1.85,100,2024-01-18
1029051,AAPL,180,2024-03-15,2.85,100,2024-01-18
1029052,AAPL,185,2024-03-15,4.35,100,2024-01-18
1029053,AAPL,190,2024-03-15,6.45,100,2024-01-18
1029054,AAPL,195,2024-03-15,9.25,100,2024-01-18
1029055,AAPL,200,2024-03-15,12.85,100,2024-01-18
1029056,AAPL,205,2024-03-15,16.9,100,2024-01-18
1029057,AAPL,210,2024-03-15,22.1,100,2024-01-18
1029058,AAPL,215,2024-03-15,27.1,100,2024-01-18
1029059,AAPL,220,2024-03-15,31.9,100,2024-01-18
1029060,AAPL,225,2024-03-15,37.1,100,2024-01-18
1029061,AAPL,230,2024-03-15,42.05,100,2024-01-18
1029062,AAPL,235,2024-03-15,46.75,100,2024-01-18
1029063,AAPL,240,2024-03-15,52.05,100,2024-01-18
1029064,AAPL,245,2024-03-15,57.05,100,2024-01-18
1029065,AAPL,250,2024-03-15,62.05,100,2024-01-18
1029066,AAPL,255,2024-03-15,66.7,100,2024-01-18
1029067,AAPL,260,2024-03-15,71.8,100,2024-01-18
1029068,AAPL,265,2024-03-15,77.05,100,2024-01-18
1029069,AAPL,270,2024-03-15,81.9,100,2024-01-18
1029070,AAPL,275,2024-03-15,87.05,100,2024-01-18
1029071,AAPL,280,2024-03-15,92.05,100,2024-01-18
1029105,AAPL,120,2024-04-19,0.15,100,2024-01-18
1029106,AAPL,125,2024-04-19,0.17,100,2024-01-18
1029107,AAPL,130,2024-04-19,0.21,100,2024-01-18
1029108,AAPL,135,2024-04-19,0.27,100,2024-01-18
1029109,AAPL,140,2024-04-19,0.34,100,2024-01-18
1029110,AAPL,145,2024-04-19,0.44,100,2024-01-18
1029111,AAPL,150,2024-04-19,0.57,100,2024-01-18
1029112,AAPL,155,2024-04-19,0.76,100,2024-01-18
1029113,AAPL,160,2024-04-19,1.03,100,2024-01-18
1029114,AAPL,165,2024-04-19,1.42,100,2024-01-18
1029115,AAPL,170,2024-04-19,1.99,100,2024-01-18
1029116,AAPL,175,2024-04-19,2.8,100,2024-01-18
1029117,AAPL,180,2024-04-19,3.95,100,2024-01-18
1029118,AAPL,185,2024-04-19,5.5,100,2024-01-18
1029119,AAPL,190,2024-04-19,7.5,100,2024-01-18
1029120,AAPL,195,2024-04-19,10.2,100,2024-01-18
1029121,AAPL,200,2024-04-19,13.45,100,2024-01-18
1029122,AAPL,205,2024-04-19,17.65,100,2024-01-18
1029123,AAPL,210,2024-04-19,22.55,100,2024-01-18
1029124,AAPL,215,2024-04-19,27.3,100,2024-01-18
1029125,AAPL,220,2024-04-19,32.25,100,2024-01-18
1029126,AAPL,225,2024-04-19,37.25,100,2024-01-18
1029127,AAPL,230,2024-04-19,41.95,100,2024-01-18
1029128,AAPL,235,2024-04-19,47.4,100,2024-01-18
1029129,AAPL,240,2024-04-19,52.45,100,2024-01-18
1029130,AAPL,245,2024-04-19,56.9,100,2024-01-18
1029131,AAPL,250,2024-04-19,62.35,100,2024-01-18
1029132,AAPL,255,2024-04-19,67.35,100,2024-01-18
1029133,AAPL,260,2024-04-19,72.15,100,2024-01-18
1029134,AAPL,265,2024-04-19,76.85,100,2024-01-18
1029135,AAPL,270,2024-04-19,82.1,100,2024-01-18
1029136,AAPL,275,2024-04-19,87.4,100,2024-01-18
1029137,AAPL,280,2024-04-19,92.3,100,2024-01-18
1029171,AAPL,120,2024-05-17,0.23,100,2024-01-18
1029172,AAPL,125,2024-05-17,0.28,100,2024-01-18
1029173,AAPL,130,2024-05-17,0.35,100,2024-01-18
1029174,AAPL,135,2024-05-17,0.45,100,2024-01-18
1029175,AAPL,140,2024-05-17,0.57,100,2024-01-18
1029176,AAPL,145,2024-05-17,0.73,100,2024-01-18
1029177,AAPL,150,2024-05-17,0.95,100,2024-01-18
1029178,AAPL,155,2024-05-17,1.25,100,2024-01-18
1029179,AAPL,160,2024-05-17,1.65,100,2024-01-18
1029180,AAPL,165,2024-05-17,2.2,100,2024-01-18
1029181,AAPL,170,2024-05-17,2.94,100,2024-01-18
1029182,AAPL,175,2024-05-17,3.9,100,2024-01-18
